company_key,segment,filing_month_year,raw_category,normalized_category,units,is_export,notes
MAHINDRA_AUTO,CV,2025-01,SCV,SCV,12773,False,sample
MAHINDRA_AUTO,CV,2025-01,ICV,ICV,3619,False,sample
MAHINDRA_AUTO,CV,2025-01,MHCV,MHCV,2035,False,sample
MAHINDRA_AUTO,CV,2025-01,Bus,Bus,1423,False,sample
MAHINDRA_AUTO,CV,2025-02,SCV,SCV,14655,False,sample
MAHINDRA_AUTO,CV,2025-02,ICV,ICV,3941,False,sample
MAHINDRA_AUTO,CV,2025-02,MHCV,MHCV,2138,False,sample
MAHINDRA_AUTO,CV,2025-02,Bus,Bus,1526,False,sample
MAHINDRA_AUTO,CV,2025-03,SCV,SCV,15988,False,sample
MAHINDRA_AUTO,CV,2025-03,ICV,ICV,4506,False,sample
MAHINDRA_AUTO,CV,2025-03,MHCV,MHCV,2474,False,sample
MAHINDRA_AUTO,CV,2025-03,Bus,Bus,1782,False,sample
MAHINDRA_AUTO,CV,2025-04,SCV,SCV,15949,False,sample
MAHINDRA_AUTO,CV,2025-04,ICV,ICV,4361,False,sample
MAHINDRA_AUTO,CV,2025-04,MHCV,MHCV,2330,False,sample
MAHINDRA_AUTO,CV,2025-04,Bus,Bus,1743,False,sample
MAHINDRA_AUTO,CV,2025-05,SCV,SCV,16869,False,sample
MAHINDRA_AUTO,CV,2025-05,ICV,ICV,4486,False,sample
MAHINDRA_AUTO,CV,2025-05,MHCV,MHCV,2455,False,sample
MAHINDRA_AUTO,CV,2025-05,Bus,Bus,1703,False,sample
MAHINDRA_AUTO,CV,2025-06,SCV,SCV,13626,False,sample
MAHINDRA_AUTO,CV,2025-06,ICV,ICV,3930,False,sample
MAHINDRA_AUTO,CV,2025-06,MHCV,MHCV,2198,False,sample
MAHINDRA_AUTO,CV,2025-06,Bus,Bus,1567,False,sample
MAHINDRA_AUTO,CV,2025-07,SCV,SCV,13631,False,sample
MAHINDRA_AUTO,CV,2025-07,ICV,ICV,3932,False,sample
MAHINDRA_AUTO,CV,2025-07,MHCV,MHCV,2109,False,sample
MAHINDRA_AUTO,CV,2025-07,Bus,Bus,1532,False,sample
MAHINDRA_AUTO,CV,2025-08,SCV,SCV,13945,False,sample
MAHINDRA_AUTO,CV,2025-08,ICV,ICV,3769,False,sample
MAHINDRA_AUTO,CV,2025-08,MHCV,MHCV,2247,False,sample
MAHINDRA_AUTO,CV,2025-08,Bus,Bus,1562,False,sample
MAHINDRA_AUTO,CV,2025-09,SCV,SCV,17132,False,sample
MAHINDRA_AUTO,CV,2025-09,ICV,ICV,5028,False,sample
MAHINDRA_AUTO,CV,2025-09,MHCV,MHCV,2632,False,sample
MAHINDRA_AUTO,CV,2025-09,Bus,Bus,1975,False,sample
MAHINDRA_AUTO,CV,2025-10,SCV,SCV,19334,False,sample
MAHINDRA_AUTO,CV,2025-10,ICV,ICV,5239,False,sample
MAHINDRA_AUTO,CV,2025-10,MHCV,MHCV,3115,False,sample
MAHINDRA_AUTO,CV,2025-10,Bus,Bus,2156,False,sample
MAHINDRA_AUTO,CV,2025-11,SCV,SCV,14857,False,sample
MAHINDRA_AUTO,CV,2025-11,ICV,ICV,4185,False,sample
MAHINDRA_AUTO,CV,2025-11,MHCV,MHCV,2233,False,sample
MAHINDRA_AUTO,CV,2025-11,Bus,Bus,1595,False,sample
MAHINDRA_AUTO,CV,2025-12,SCV,SCV,16080,False,sample
MAHINDRA_AUTO,CV,2025-12,ICV,ICV,4437,False,sample
MAHINDRA_AUTO,CV,2025-12,MHCV,MHCV,2435,False,sample
MAHINDRA_AUTO,CV,2025-12,Bus,Bus,1736,False,sample
MAHINDRA_AUTO,CV,2026-01,SCV,SCV,14885,False,sample
MAHINDRA_AUTO,CV,2026-01,ICV,ICV,4133,False,sample
MAHINDRA_AUTO,CV,2026-01,MHCV,MHCV,2425,False,sample
MAHINDRA_AUTO,CV,2026-01,Bus,Bus,1683,False,sample
MAHINDRA_AUTO,CV,2026-03,SCV,SCV,19218,False,sample
MAHINDRA_AUTO,CV,2026-03,ICV,ICV,5054,False,sample
MAHINDRA_AUTO,CV,2026-03,MHCV,MHCV,2768,False,sample
MAHINDRA_AUTO,CV,2026-03,Bus,Bus,2022,False,sample
MAHINDRA_AUTO,CV,2026-04,SCV,SCV,15971,False,sample
MAHINDRA_AUTO,CV,2026-04,ICV,ICV,4503,False,sample
MAHINDRA_AUTO,CV,2026-04,MHCV,MHCV,2541,False,sample
MAHINDRA_AUTO,CV,2026-04,Bus,Bus,1692,False,sample
MAHINDRA_AUTO,EV,2024-05,BE 6,BE 6,571,False,sample
MAHINDRA_AUTO,EV,2024-05,XEV 9e,XEV 9e,321,False,sample
MAHINDRA_AUTO,EV,2024-05,XUV400 EV,XUV400 EV,162,False,sample
MAHINDRA_AUTO,EV,2024-06,BE 6,BE 6,576,False,sample
MAHINDRA_AUTO,EV,2024-06,XEV 9e,XEV 9e,314,False,sample
MAHINDRA_AUTO,EV,2024-06,XUV400 EV,XUV400 EV,149,False,sample
MAHINDRA_AUTO,EV,2024-07,BE 6,BE 6,637,False,sample
MAHINDRA_AUTO,EV,2024-07,XEV 9e,XEV 9e,327,False,sample
MAHINDRA_AUTO,EV,2024-07,XUV400 EV,XUV400 EV,172,False,sample
MAHINDRA_AUTO,EV,2024-08,BE 6,BE 6,590,False,sample
MAHINDRA_AUTO,EV,2024-08,XEV 9e,XEV 9e,322,False,sample
MAHINDRA_AUTO,EV,2024-08,XUV400 EV,XUV400 EV,163,False,sample
MAHINDRA_AUTO,EV,2024-09,BE 6,BE 6,750,False,sample
MAHINDRA_AUTO,EV,2024-09,XEV 9e,XEV 9e,390,False,sample
MAHINDRA_AUTO,EV,2024-09,XUV400 EV,XUV400 EV,205,False,sample
MAHINDRA_AUTO,EV,2024-10,BE 6,BE 6,781,False,sample
MAHINDRA_AUTO,EV,2024-10,XEV 9e,XEV 9e,410,False,sample
MAHINDRA_AUTO,EV,2024-10,XUV400 EV,XUV400 EV,203,False,sample
MAHINDRA_AUTO,EV,2024-11,BE 6,BE 6,629,False,sample
MAHINDRA_AUTO,EV,2024-11,XEV 9e,XEV 9e,351,False,sample
MAHINDRA_AUTO,EV,2024-11,XUV400 EV,XUV400 EV,176,False,sample
MAHINDRA_AUTO,EV,2024-12,BE 6,BE 6,674,False,sample
MAHINDRA_AUTO,EV,2024-12,XEV 9e,XEV 9e,351,False,sample
MAHINDRA_AUTO,EV,2024-12,XUV400 EV,XUV400 EV,183,False,sample
MAHINDRA_AUTO,EV,2025-01,BE 6,BE 6,673,False,sample
MAHINDRA_AUTO,EV,2025-01,XEV 9e,XEV 9e,352,False,sample
MAHINDRA_AUTO,EV,2025-01,XUV400 EV,XUV400 EV,180,False,sample
MAHINDRA_AUTO,EV,2025-02,BE 6,BE 6,665,False,sample
MAHINDRA_AUTO,EV,2025-02,XEV 9e,XEV 9e,355,False,sample
MAHINDRA_AUTO,EV,2025-02,XUV400 EV,XUV400 EV,179,False,sample
MAHINDRA_AUTO,EV,2025-03,BE 6,BE 6,767,False,sample
MAHINDRA_AUTO,EV,2025-03,XEV 9e,XEV 9e,408,False,sample
MAHINDRA_AUTO,EV,2025-03,XUV400 EV,XUV400 EV,202,False,sample
MAHINDRA_AUTO,EV,2025-04,BE 6,BE 6,723,False,sample
MAHINDRA_AUTO,EV,2025-04,XEV 9e,XEV 9e,405,False,sample
MAHINDRA_AUTO,EV,2025-04,XUV400 EV,XUV400 EV,198,False,sample
MAHINDRA_AUTO,EV,2025-05,BE 6,BE 6,703,False,sample
MAHINDRA_AUTO,EV,2025-05,XEV 9e,XEV 9e,403,False,sample
MAHINDRA_AUTO,EV,2025-05,XUV400 EV,XUV400 EV,190,False,sample
MAHINDRA_AUTO,EV,2025-06,BE 6,BE 6,676,False,sample
MAHINDRA_AUTO,EV,2025-06,XEV 9e,XEV 9e,357,False,sample
MAHINDRA_AUTO,EV,2025-06,XUV400 EV,XUV400 EV,183,False,sample
MAHINDRA_AUTO,EV,2025-07,BE 6,BE 6,680,False,sample
MAHINDRA_AUTO,EV,2025-07,XEV 9e,XEV 9e,374,False,sample
MAHINDRA_AUTO,EV,2025-07,XUV400 EV,XUV400 EV,185,False,sample
MAHINDRA_AUTO,EV,2025-08,BE 6,BE 6,766,False,sample
MAHINDRA_AUTO,EV,2025-08,XEV 9e,XEV 9e,420,False,sample
MAHINDRA_AUTO,EV,2025-08,XUV400 EV,XUV400 EV,206,False,sample
MAHINDRA_AUTO,EV,2025-09,BE 6,BE 6,847,False,sample
MAHINDRA_AUTO,EV,2025-09,XEV 9e,XEV 9e,459,False,sample
MAHINDRA_AUTO,EV,2025-09,XUV400 EV,XUV400 EV,232,False,sample
MAHINDRA_AUTO,EV,2025-10,BE 6,BE 6,978,False,sample
MAHINDRA_AUTO,EV,2025-10,XEV 9e,XEV 9e,501,False,sample
MAHINDRA_AUTO,EV,2025-10,XUV400 EV,XUV400 EV,257,False,sample
MAHINDRA_AUTO,EV,2025-11,BE 6,BE 6,735,False,sample
MAHINDRA_AUTO,EV,2025-11,XEV 9e,XEV 9e,383,False,sample
MAHINDRA_AUTO,EV,2025-11,XUV400 EV,XUV400 EV,192,False,sample
MAHINDRA_AUTO,EV,2025-12,BE 6,BE 6,877,False,sample
MAHINDRA_AUTO,EV,2025-12,XEV 9e,XEV 9e,470,False,sample
MAHINDRA_AUTO,EV,2025-12,XUV400 EV,XUV400 EV,236,False,sample
MAHINDRA_AUTO,EV,2026-01,BE 6,BE 6,699,False,sample
MAHINDRA_AUTO,EV,2026-01,XEV 9e,XEV 9e,381,False,sample
MAHINDRA_AUTO,EV,2026-01,XUV400 EV,XUV400 EV,201,False,sample
MAHINDRA_AUTO,EV,2026-03,BE 6,BE 6,856,False,sample
MAHINDRA_AUTO,EV,2026-03,XEV 9e,XEV 9e,488,False,sample
MAHINDRA_AUTO,EV,2026-03,XUV400 EV,XUV400 EV,244,False,sample
MAHINDRA_AUTO,EV,2026-04,BE 6,BE 6,855,False,sample
MAHINDRA_AUTO,EV,2026-04,XEV 9e,XEV 9e,472,False,sample
MAHINDRA_AUTO,EV,2026-04,XUV400 EV,XUV400 EV,232,False,sample
MAHINDRA_AUTO,PV,2024-05,UV,UV,41932,False,sample
MAHINDRA_AUTO,PV,2024-05,Sedan,Sedan,1265,False,sample
MAHINDRA_AUTO,PV,2024-06,UV,UV,35382,False,sample
MAHINDRA_AUTO,PV,2024-06,Sedan,Sedan,1101,False,sample
MAHINDRA_AUTO,PV,2024-07,UV,UV,34395,False,sample
MAHINDRA_AUTO,PV,2024-07,Sedan,Sedan,1079,False,sample
MAHINDRA_AUTO,PV,2024-08,UV,UV,40279,False,sample
MAHINDRA_AUTO,PV,2024-08,Sedan,Sedan,1212,False,sample
MAHINDRA_AUTO,PV,2024-09,UV,UV,44365,False,sample
MAHINDRA_AUTO,PV,2024-09,Sedan,Sedan,1430,False,sample
MAHINDRA_AUTO,PV,2024-10,UV,UV,54250,False,sample
MAHINDRA_AUTO,PV,2024-10,Sedan,Sedan,1723,False,sample
MAHINDRA_AUTO,PV,2024-11,UV,UV,40612,False,sample
MAHINDRA_AUTO,PV,2024-11,Sedan,Sedan,1259,False,sample
MAHINDRA_AUTO,PV,2024-12,UV,UV,40980,False,sample
MAHINDRA_AUTO,PV,2024-12,Sedan,Sedan,1255,False,sample
MAHINDRA_AUTO,PV,2025-01,UV,UV,38933,False,sample
MAHINDRA_AUTO,PV,2025-01,Sedan,Sedan,1177,False,sample
MAHINDRA_AUTO,PV,2025-02,UV,UV,43707,False,sample
MAHINDRA_AUTO,PV,2025-02,Sedan,Sedan,1338,False,sample
MAHINDRA_AUTO,PV,2025-03,UV,UV,48578,False,sample
MAHINDRA_AUTO,PV,2025-03,Sedan,Sedan,1569,False,sample
MAHINDRA_AUTO,PV,2025-04,UV,UV,40328,False,sample
MAHINDRA_AUTO,PV,2025-04,Sedan,Sedan,1260,False,sample
MAHINDRA_AUTO,PV,2025-05,UV,UV,41374,False,sample
MAHINDRA_AUTO,PV,2025-05,Sedan,Sedan,1269,False,sample
MAHINDRA_AUTO,PV,2025-06,UV,UV,40755,False,sample
MAHINDRA_AUTO,PV,2025-06,Sedan,Sedan,1295,False,sample
MAHINDRA_AUTO,PV,2025-07,UV,UV,40150,False,sample
MAHINDRA_AUTO,PV,2025-07,Sedan,Sedan,1272,False,sample
MAHINDRA_AUTO,PV,2025-08,UV,UV,42485,False,sample
MAHINDRA_AUTO,PV,2025-08,Sedan,Sedan,1252,False,sample
MAHINDRA_AUTO,PV,2025-09,UV,UV,50343,False,sample
MAHINDRA_AUTO,PV,2025-09,Sedan,Sedan,1523,False,sample
MAHINDRA_AUTO,PV,2025-10,UV,UV,58035,False,sample
MAHINDRA_AUTO,PV,2025-10,Sedan,Sedan,1797,False,sample
MAHINDRA_AUTO,PV,2025-11,UV,UV,42445,False,sample
MAHINDRA_AUTO,PV,2025-11,Sedan,Sedan,1341,False,sample
MAHINDRA_AUTO,PV,2025-12,UV,UV,43645,False,sample
MAHINDRA_AUTO,PV,2025-12,Sedan,Sedan,1326,False,sample
MAHINDRA_AUTO,PV,2026-01,UV,UV,40710,False,sample
MAHINDRA_AUTO,PV,2026-01,Sedan,Sedan,1222,False,sample
MAHINDRA_AUTO,PV,2026-03,UV,UV,56598,False,sample
MAHINDRA_AUTO,PV,2026-03,Sedan,Sedan,1691,False,sample
MAHINDRA_AUTO,PV,2026-04,UV,UV,48117,False,sample
MAHINDRA_AUTO,PV,2026-04,Sedan,Sedan,1399,False,sample
MAHINDRA_FARM,Tractor,2024-05,Sub30HP,Sub30HP,6007,False,sample
MAHINDRA_FARM,Tractor,2024-05,30-40HP,30-40HP,17253,False,sample
MAHINDRA_FARM,Tractor,2024-05,Above40HP,Above40HP,8440,False,sample
MAHINDRA_FARM,Tractor,2024-06,Sub30HP,Sub30HP,6585,False,sample
MAHINDRA_FARM,Tractor,2024-06,30-40HP,30-40HP,20939,False,sample
MAHINDRA_FARM,Tractor,2024-06,Above40HP,Above40HP,9821,False,sample
MAHINDRA_FARM,Tractor,2024-07,Sub30HP,Sub30HP,6498,False,sample
MAHINDRA_FARM,Tractor,2024-07,30-40HP,30-40HP,19966,False,sample
MAHINDRA_FARM,Tractor,2024-07,Above40HP,Above40HP,9992,False,sample
MAHINDRA_FARM,Tractor,2024-08,Sub30HP,Sub30HP,5413,False,sample
MAHINDRA_FARM,Tractor,2024-08,30-40HP,30-40HP,17332,False,sample
MAHINDRA_FARM,Tractor,2024-08,Above40HP,Above40HP,8708,False,sample
MAHINDRA_FARM,Tractor,2024-09,Sub30HP,Sub30HP,6284,False,sample
MAHINDRA_FARM,Tractor,2024-09,30-40HP,30-40HP,18824,False,sample
MAHINDRA_FARM,Tractor,2024-09,Above40HP,Above40HP,8771,False,sample
MAHINDRA_FARM,Tractor,2024-10,Sub30HP,Sub30HP,6380,False,sample
MAHINDRA_FARM,Tractor,2024-10,30-40HP,30-40HP,19306,False,sample
MAHINDRA_FARM,Tractor,2024-10,Above40HP,Above40HP,9176,False,sample
MAHINDRA_FARM,Tractor,2024-11,Sub30HP,Sub30HP,5257,False,sample
MAHINDRA_FARM,Tractor,2024-11,30-40HP,30-40HP,15829,False,sample
MAHINDRA_FARM,Tractor,2024-11,Above40HP,Above40HP,7616,False,sample
MAHINDRA_FARM,Tractor,2024-12,Sub30HP,Sub30HP,4492,False,sample
MAHINDRA_FARM,Tractor,2024-12,30-40HP,30-40HP,13942,False,sample
MAHINDRA_FARM,Tractor,2024-12,Above40HP,Above40HP,6700,False,sample
MAHINDRA_FARM,Tractor,2025-01,Sub30HP,Sub30HP,5024,False,sample
MAHINDRA_FARM,Tractor,2025-01,30-40HP,30-40HP,14449,False,sample
MAHINDRA_FARM,Tractor,2025-01,Above40HP,Above40HP,7523,False,sample
MAHINDRA_FARM,Tractor,2025-02,Sub30HP,Sub30HP,4888,False,sample
MAHINDRA_FARM,Tractor,2025-02,30-40HP,30-40HP,14598,False,sample
MAHINDRA_FARM,Tractor,2025-02,Above40HP,Above40HP,7388,False,sample
MAHINDRA_FARM,Tractor,2025-03,Sub30HP,Sub30HP,6636,False,sample
MAHINDRA_FARM,Tractor,2025-03,30-40HP,30-40HP,20447,False,sample
MAHINDRA_FARM,Tractor,2025-03,Above40HP,Above40HP,10395,False,sample
MAHINDRA_FARM,Tractor,2025-04,Sub30HP,Sub30HP,6317,False,sample
MAHINDRA_FARM,Tractor,2025-04,30-40HP,30-40HP,20711,False,sample
MAHINDRA_FARM,Tractor,2025-04,Above40HP,Above40HP,9774,False,sample
MAHINDRA_FARM,Tractor,2025-05,Sub30HP,Sub30HP,6576,False,sample
MAHINDRA_FARM,Tractor,2025-05,30-40HP,30-40HP,20841,False,sample
MAHINDRA_FARM,Tractor,2025-05,Above40HP,Above40HP,9911,False,sample
MAHINDRA_FARM,Tractor,2025-06,Sub30HP,Sub30HP,7347,False,sample
MAHINDRA_FARM,Tractor,2025-06,30-40HP,30-40HP,21142,False,sample
MAHINDRA_FARM,Tractor,2025-06,Above40HP,Above40HP,11161,False,sample
MAHINDRA_FARM,Tractor,2025-07,Sub30HP,Sub30HP,7135,False,sample
MAHINDRA_FARM,Tractor,2025-07,30-40HP,30-40HP,20738,False,sample
MAHINDRA_FARM,Tractor,2025-07,Above40HP,Above40HP,10496,False,sample
MAHINDRA_FARM,Tractor,2025-08,Sub30HP,Sub30HP,5721,False,sample
MAHINDRA_FARM,Tractor,2025-08,30-40HP,30-40HP,17622,False,sample
MAHINDRA_FARM,Tractor,2025-08,Above40HP,Above40HP,8762,False,sample
MAHINDRA_FARM,Tractor,2025-09,Sub30HP,Sub30HP,6901,False,sample
MAHINDRA_FARM,Tractor,2025-09,30-40HP,30-40HP,20058,False,sample
MAHINDRA_FARM,Tractor,2025-09,Above40HP,Above40HP,10468,False,sample
MAHINDRA_FARM,Tractor,2025-10,Sub30HP,Sub30HP,6186,False,sample
MAHINDRA_FARM,Tractor,2025-10,30-40HP,30-40HP,18435,False,sample
MAHINDRA_FARM,Tractor,2025-10,Above40HP,Above40HP,9524,False,sample
MAHINDRA_FARM,Tractor,2025-11,Sub30HP,Sub30HP,5400,False,sample
MAHINDRA_FARM,Tractor,2025-11,30-40HP,30-40HP,16399,False,sample
MAHINDRA_FARM,Tractor,2025-11,Above40HP,Above40HP,8066,False,sample
MAHINDRA_FARM,Tractor,2025-12,Sub30HP,Sub30HP,4637,False,sample
MAHINDRA_FARM,Tractor,2025-12,30-40HP,30-40HP,14946,False,sample
MAHINDRA_FARM,Tractor,2025-12,Above40HP,Above40HP,7218,False,sample
MAHINDRA_FARM,Tractor,2026-01,Sub30HP,Sub30HP,5080,False,sample
MAHINDRA_FARM,Tractor,2026-01,30-40HP,30-40HP,15159,False,sample
MAHINDRA_FARM,Tractor,2026-01,Above40HP,Above40HP,7837,False,sample
MAHINDRA_FARM,Tractor,2026-03,Sub30HP,Sub30HP,7324,False,sample
MAHINDRA_FARM,Tractor,2026-03,30-40HP,30-40HP,21533,False,sample
MAHINDRA_FARM,Tractor,2026-03,Above40HP,Above40HP,11153,False,sample
MAHINDRA_FARM,Tractor,2026-04,Sub30HP,Sub30HP,6599,False,sample
MAHINDRA_FARM,Tractor,2026-04,30-40HP,30-40HP,20487,False,sample
MAHINDRA_FARM,Tractor,2026-04,Above40HP,Above40HP,10005,False,sample
MARUTI,PV,2024-05,Mini,Mini,9986,False,sample
MARUTI,PV,2024-05,Compact,Compact,56592,False,sample
MARUTI,PV,2024-05,Mid,Mid,21820,False,sample
MARUTI,PV,2024-05,UV,UV,62274,False,sample
MARUTI,PV,2024-05,MPV,MPV,9786,False,sample
MARUTI,PV,2024-05,Van,Van,3262,False,sample
MARUTI,PV,2024-06,Mini,Mini,8854,False,sample
MARUTI,PV,2024-06,Compact,Compact,49504,False,sample
MARUTI,PV,2024-06,Mid,Mid,18724,False,sample
MARUTI,PV,2024-06,UV,UV,55471,False,sample
MARUTI,PV,2024-06,MPV,MPV,8779,False,sample
MARUTI,PV,2024-06,Van,Van,2938,False,sample
MARUTI,PV,2024-07,Mini,Mini,9043,False,sample
MARUTI,PV,2024-07,Compact,Compact,48779,False,sample
MARUTI,PV,2024-07,Mid,Mid,19681,False,sample
MARUTI,PV,2024-07,UV,UV,57192,False,sample
MARUTI,PV,2024-07,MPV,MPV,8621,False,sample
MARUTI,PV,2024-07,Van,Van,2905,False,sample
MARUTI,PV,2024-08,Mini,Mini,8944,False,sample
MARUTI,PV,2024-08,Compact,Compact,52907,False,sample
MARUTI,PV,2024-08,Mid,Mid,20243,False,sample
MARUTI,PV,2024-08,UV,UV,60641,False,sample
MARUTI,PV,2024-08,MPV,MPV,9606,False,sample
MARUTI,PV,2024-08,Van,Van,3043,False,sample
MARUTI,PV,2024-09,Mini,Mini,10723,False,sample
MARUTI,PV,2024-09,Compact,Compact,61484,False,sample
MARUTI,PV,2024-09,Mid,Mid,22896,False,sample
MARUTI,PV,2024-09,UV,UV,67461,False,sample
MARUTI,PV,2024-09,MPV,MPV,10654,False,sample
MARUTI,PV,2024-09,Van,Van,3501,False,sample
MARUTI,PV,2024-10,Mini,Mini,12402,False,sample
MARUTI,PV,2024-10,Compact,Compact,72587,False,sample
MARUTI,PV,2024-10,Mid,Mid,27300,False,sample
MARUTI,PV,2024-10,UV,UV,84494,False,sample
MARUTI,PV,2024-10,MPV,MPV,12513,False,sample
MARUTI,PV,2024-10,Van,Van,4154,False,sample
MARUTI,PV,2024-11,Mini,Mini,9676,False,sample
MARUTI,PV,2024-11,Compact,Compact,55715,False,sample
MARUTI,PV,2024-11,Mid,Mid,21497,False,sample
MARUTI,PV,2024-11,UV,UV,66596,False,sample
MARUTI,PV,2024-11,MPV,MPV,9740,False,sample
MARUTI,PV,2024-11,Van,Van,3309,False,sample
MARUTI,PV,2024-12,Mini,Mini,10598,False,sample
MARUTI,PV,2024-12,Compact,Compact,58749,False,sample
MARUTI,PV,2024-12,Mid,Mid,24044,False,sample
MARUTI,PV,2024-12,UV,UV,69358,False,sample
MARUTI,PV,2024-12,MPV,MPV,10941,False,sample
MARUTI,PV,2024-12,Van,Van,3458,False,sample
MARUTI,PV,2025-01,Mini,Mini,9019,False,sample
MARUTI,PV,2025-01,Compact,Compact,52563,False,sample
MARUTI,PV,2025-01,Mid,Mid,20301,False,sample
MARUTI,PV,2025-01,UV,UV,60688,False,sample
MARUTI,PV,2025-01,MPV,MPV,9031,False,sample
MARUTI,PV,2025-01,Van,Van,3007,False,sample
MARUTI,PV,2025-02,Mini,Mini,9473,False,sample
MARUTI,PV,2025-02,Compact,Compact,53867,False,sample
MARUTI,PV,2025-02,Mid,Mid,20903,False,sample
MARUTI,PV,2025-02,UV,UV,63098,False,sample
MARUTI,PV,2025-02,MPV,MPV,9064,False,sample
MARUTI,PV,2025-02,Van,Van,3122,False,sample
MARUTI,PV,2025-03,Mini,Mini,11769,False,sample
MARUTI,PV,2025-03,Compact,Compact,66411,False,sample
MARUTI,PV,2025-03,Mid,Mid,25062,False,sample
MARUTI,PV,2025-03,UV,UV,77781,False,sample
MARUTI,PV,2025-03,MPV,MPV,11275,False,sample
MARUTI,PV,2025-03,Van,Van,3843,False,sample
MARUTI,PV,2025-04,Mini,Mini,10437,False,sample
MARUTI,PV,2025-04,Compact,Compact,56738,False,sample
MARUTI,PV,2025-04,Mid,Mid,21871,False,sample
MARUTI,PV,2025-04,UV,UV,65611,False,sample
MARUTI,PV,2025-04,MPV,MPV,9993,False,sample
MARUTI,PV,2025-04,Van,Van,3336,False,sample
MARUTI,PV,2025-05,Mini,Mini,9756,False,sample
MARUTI,PV,2025-05,Compact,Compact,55392,False,sample
MARUTI,PV,2025-05,Mid,Mid,22010,False,sample
MARUTI,PV,2025-05,UV,UV,63855,False,sample
MARUTI,PV,2025-05,MPV,MPV,10287,False,sample
MARUTI,PV,2025-05,Van,Van,3369,False,sample
MARUTI,PV,2025-06,Mini,Mini,9958,False,sample
MARUTI,PV,2025-06,Compact,Compact,56978,False,sample
MARUTI,PV,2025-06,Mid,Mid,21511,False,sample
MARUTI,PV,2025-06,UV,UV,62864,False,sample
MARUTI,PV,2025-06,MPV,MPV,9568,False,sample
MARUTI,PV,2025-06,Van,Van,3292,False,sample
MARUTI,PV,2025-07,Mini,Mini,9509,False,sample
MARUTI,PV,2025-07,Compact,Compact,51950,False,sample
MARUTI,PV,2025-07,Mid,Mid,20637,False,sample
MARUTI,PV,2025-07,UV,UV,59880,False,sample
MARUTI,PV,2025-07,MPV,MPV,9205,False,sample
MARUTI,PV,2025-07,Van,Van,3165,False,sample
MARUTI,PV,2025-08,Mini,Mini,9529,False,sample
MARUTI,PV,2025-08,Compact,Compact,53758,False,sample
MARUTI,PV,2025-08,Mid,Mid,20074,False,sample
MARUTI,PV,2025-08,UV,UV,61707,False,sample
MARUTI,PV,2025-08,MPV,MPV,9562,False,sample
MARUTI,PV,2025-08,Van,Van,3133,False,sample
MARUTI,PV,2025-09,Mini,Mini,11119,False,sample
MARUTI,PV,2025-09,Compact,Compact,64150,False,sample
MARUTI,PV,2025-09,Mid,Mid,24371,False,sample
MARUTI,PV,2025-09,UV,UV,75582,False,sample
MARUTI,PV,2025-09,MPV,MPV,11534,False,sample
MARUTI,PV,2025-09,Van,Van,3946,False,sample
MARUTI,PV,2025-10,Mini,Mini,13497,False,sample
MARUTI,PV,2025-10,Compact,Compact,73756,False,sample
MARUTI,PV,2025-10,Mid,Mid,28096,False,sample
MARUTI,PV,2025-10,UV,UV,87760,False,sample
MARUTI,PV,2025-10,MPV,MPV,13057,False,sample
MARUTI,PV,2025-10,Van,Van,4551,False,sample
MARUTI,PV,2025-11,Mini,Mini,10598,False,sample
MARUTI,PV,2025-11,Compact,Compact,63985,False,sample
MARUTI,PV,2025-11,Mid,Mid,22926,False,sample
MARUTI,PV,2025-11,UV,UV,72098,False,sample
MARUTI,PV,2025-11,MPV,MPV,10448,False,sample
MARUTI,PV,2025-11,Van,Van,3685,False,sample
MARUTI,PV,2025-12,Mini,Mini,11315,False,sample
MARUTI,PV,2025-12,Compact,Compact,60487,False,sample
MARUTI,PV,2025-12,Mid,Mid,24241,False,sample
MARUTI,PV,2025-12,UV,UV,72915,False,sample
MARUTI,PV,2025-12,MPV,MPV,10551,False,sample
MARUTI,PV,2025-12,Van,Van,3744,False,sample
MARUTI,PV,2026-01,Mini,Mini,10091,False,sample
MARUTI,PV,2026-01,Compact,Compact,56642,False,sample
MARUTI,PV,2026-01,Mid,Mid,20745,False,sample
MARUTI,PV,2026-01,UV,UV,63074,False,sample
MARUTI,PV,2026-01,MPV,MPV,9664,False,sample
MARUTI,PV,2026-01,Van,Van,3195,False,sample
MARUTI,PV,2026-03,Mini,Mini,12475,False,sample
MARUTI,PV,2026-03,Compact,Compact,70400,False,sample
MARUTI,PV,2026-03,Mid,Mid,25973,False,sample
MARUTI,PV,2026-03,UV,UV,75527,False,sample
MARUTI,PV,2026-03,MPV,MPV,12519,False,sample
MARUTI,PV,2026-03,Van,Van,4087,False,sample
MARUTI,PV,2026-04,Mini,Mini,11244,False,sample
MARUTI,PV,2026-04,Compact,Compact,62632,False,sample
MARUTI,PV,2026-04,Mid,Mid,24557,False,sample
MARUTI,PV,2026-04,UV,UV,69079,False,sample
MARUTI,PV,2026-04,MPV,MPV,10749,False,sample
MARUTI,PV,2026-04,Van,Van,3705,False,sample
OLA_ELECTRIC,EV,2024-05,S1 Pro,S1 Pro,15986,False,sample
OLA_ELECTRIC,EV,2024-05,S1 Air,S1 Air,9039,False,sample
OLA_ELECTRIC,EV,2024-05,S1 X,S1 X,4502,False,sample
OLA_ELECTRIC,EV,2024-06,S1 Pro,S1 Pro,15486,False,sample
